0.00	 1.00	 5.73	 5.73	NaN	 NaN	-16.00	 1.00	 45.03	 35.30	 9121.67	-1.83	 1.00	 44.94	 35.25	 9124.13	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9124.44	-7.66	 1.00	 45.01	 35.36	 9126.58	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-13.49	 1.00	 44.95	 35.22	 9129.04	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9131.37	-19.32	 1.00	 44.96	 35.31	 9131.49	-5.15	 1.00	 44.99	 35.18	 9133.94	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-10.98	 1.00	 45.00	 35.21	 9136.40	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9138.30	-16.81	 1.00	 45.05	 35.23	 9138.85	-2.64	 1.00	 44.92	 35.28	 9141.31	0.00	 39.27	 29.55
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-8.47	 1.00	 45.06	 35.24	 9143.76	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9145.23	-14.30	 1.00	 45.04	 35.27	 9146.22	-0.13	 1.00	 45.01	 35.35	 9148.67	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-5.96	 1.00	 45.05	 35.17	 9151.12	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 9152.16	-11.79	 1.00	 45.04	 35.26	 9153.58	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-17.62	 1.00	 45.08	 35.21	 9156.03	-3.45	 1.00	 44.96	 35.18	 9158.49	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9159.08	-9.28	 1.00	 44.99	 35.19	 9160.94	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-15.10	 1.00	 45.02	 35.32	 9163.40	-0.93	 1.00	 45.04	 35.32	 9165.85	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 9166.01	-6.76	 1.00	 44.97	 35.33	 9168.31	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-12.59	 1.00	 44.99	 35.33	 9170.76	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
